Date,CHFJPY
2021-12-15 00:00:00+00:00,
2021-12-16 00:00:00+00:00,0.00591176
2021-12-17 00:00:00+00:00,-0.00788113
2021-12-20 00:00:00+00:00,0.00295643
2021-12-21 00:00:00+00:00,0.00400490
2021-12-22 00:00:00+00:00,0.01005969
2021-12-23 00:00:00+00:00,0.00868204
2021-12-27 00:00:00+00:00,0.00868493
2021-12-28 00:00:00+00:00,-0.00159860
2021-12-29 00:00:00+00:00,0.00913299
2021-12-30 00:00:00+00:00,0.00305475
2021-12-31 00:00:00+00:00,0.00459640
2022-01-03 00:00:00+00:00,-0.01029080
2022-01-04 00:00:00+00:00,0.01828785
2022-01-05 00:00:00+00:00,-0.00150226
2022-01-06 00:00:00+00:00,-0.01440059
2022-01-07 00:00:00+00:00,0.00170338
2022-01-10 00:00:00+00:00,-0.02509128
2022-01-11 00:00:00+00:00,0.01016390
2022-01-12 00:00:00+00:00,0.00559329
2022-01-13 00:00:00+00:00,0.00039323
2022-01-14 00:00:00+00:00,-0.00574741
2022-01-17 00:00:00+00:00,0.00315321
2022-01-18 00:00:00+00:00,-0.00203687
2022-01-19 00:00:00+00:00,-0.00248490
2022-01-20 00:00:00+00:00,-0.00584954
2022-01-21 00:00:00+00:00,0.00336413
2022-01-24 00:00:00+00:00,-0.00377310
2022-01-25 00:00:00+00:00,-0.00643017
2022-01-26 00:00:00+00:00,-0.00037019
2022-01-27 00:00:00+00:00,-0.00451893
2022-01-28 00:00:00+00:00,-0.00012858
2022-01-31 00:00:00+00:00,0.00834921
2022-02-01 00:00:00+00:00,0.00228335
2022-02-02 00:00:00+00:00,0.00143805
2022-02-03 00:00:00+00:00,0.00552983
2022-02-04 00:00:00+00:00,-0.00533115
2022-02-07 00:00:00+00:00,0.00143600
2022-02-08 00:00:00+00:00,0.00327767
2022-02-09 00:00:00+00:00,0.00287201
2022-02-10 00:00:00+00:00,0.00274434
2022-02-11 00:00:00+00:00,-0.01043047
2022-02-14 00:00:00+00:00,0.00632646
2022-02-15 00:00:00+00:00,-0.00037374
2022-02-16 00:00:00+00:00,0.00594788
2022-02-17 00:00:00+00:00,-0.00719166
2022-02-18 00:00:00+00:00,0.00154904
2022-02-21 00:00:00+00:00,0.00026784
2022-02-22 00:00:00+00:00,-0.00116949
2022-02-23 00:00:00+00:00,0.00482988
2022-02-24 00:00:00+00:00,-0.00496105
2022-02-25 00:00:00+00:00,-0.00217273
2022-02-28 00:00:00+00:00,0.00836158
2022-03-01 00:00:00+00:00,-0.00523783
2022-03-02 00:00:00+00:00,0.00894814
2022-03-03 00:00:00+00:00,0.00094338
2022-03-04 00:00:00+00:00,-0.01031996
2022-03-07 00:00:00+00:00,-0.00669298
2022-03-08 00:00:00+00:00,0.00018811
2022-03-09 00:00:00+00:00,0.00789442
2022-03-10 00:00:00+00:00,-0.00397130
2022-03-11 00:00:00+00:00,0.01132358
2022-03-14 00:00:00+00:00,0.00874957
2022-03-15 00:00:00+00:00,-0.00334248
2022-03-16 00:00:00+00:00,0.00527321
2022-03-17 00:00:00+00:00,0.01076890
2022-03-18 00:00:00+00:00,0.01946349
2022-03-21 00:00:00+00:00,0.00162418
2022-03-22 00:00:00+00:00,0.02292383
2022-03-23 00:00:00+00:00,0.01063050
2022-03-24 00:00:00+00:00,0.01932186
2022-03-25 00:00:00+00:00,-0.00282944
2022-03-28 00:00:00+00:00,0.01429145
2022-03-29 00:00:00+00:00,-0.00186979
2022-03-30 00:00:00+00:00,-0.00111393
2022-03-31 00:00:00+00:00,-0.00251400
2022-04-01 00:00:00+00:00,0.01013696
2022-04-04 00:00:00+00:00,0.00145228
2022-04-05 00:00:00+00:00,0.00660844
2022-04-06 00:00:00+00:00,-0.00550303
2022-04-07 00:00:00+00:00,0.00103297
2022-04-08 00:00:00+00:00,0.00667644
2022-04-11 00:00:00+00:00,0.02307877
2022-04-12 00:00:00+00:00,-0.00484256
2022-04-13 00:00:00+00:00,0.00049704
2022-04-14 00:00:00+00:00,-0.01202391
2022-04-18 00:00:00+00:00,0.01201172
2022-04-19 00:00:00+00:00,0.01305223
2022-04-20 00:00:00+00:00,-0.00988110
2022-04-21 00:00:00+00:00,-0.00176865
2022-04-22 00:00:00+00:00,-0.00273553
2022-04-25 00:00:00+00:00,-0.01370555
2022-04-26 00:00:00+00:00,-0.01357692
2022-04-27 00:00:00+00:00,-0.00096739
2022-04-28 00:00:00+00:00,0.03308072
2022-04-29 00:00:00+00:00,-0.02061161
2022-05-02 00:00:00+00:00,-0.00553396
2022-05-03 00:00:00+00:00,0.00083644
2022-05-04 00:00:00+00:00,-0.01336315
2022-05-05 00:00:00+00:00,-0.00206797
2022-05-06 00:00:00+00:00,0.00247273
2022-05-09 00:00:00+00:00,-0.01409067
2022-05-10 00:00:00+00:00,-0.00345427
2022-05-11 00:00:00+00:00,-0.00540550
2022-05-12 00:00:00+00:00,-0.04852150
2022-05-13 00:00:00+00:00,0.02293814
2022-05-16 00:00:00+00:00,-0.00088321
2022-05-17 00:00:00+00:00,0.02000994
2022-05-18 00:00:00+00:00,-0.00747685
2022-05-19 00:00:00+00:00,0.02924678
2022-05-20 00:00:00+00:00,-0.01051048
2022-05-23 00:00:00+00:00,0.02306258
2022-05-24 00:00:00+00:00,-0.00765385
2022-05-25 00:00:00+00:00,0.00576323
2022-05-26 00:00:00+00:00,0.00287646
2022-05-27 00:00:00+00:00,0.00204164
2022-05-31 00:00:00+00:00,0.02230674
2022-06-01 00:00:00+00:00,0.01516701
2022-06-02 00:00:00+00:00,0.00455092
2022-06-03 00:00:00+00:00,0.00583009
2022-06-06 00:00:00+00:00,-0.00010965
2022-06-07 00:00:00+00:00,0.00588464
2022-06-08 00:00:00+00:00,0.01356888
2022-06-09 00:00:00+00:00,-0.00317033
2022-06-10 00:00:00+00:00,-0.01561945
2022-06-13 00:00:00+00:00,-0.02059986
2022-06-14 00:00:00+00:00,0.00314378
2022-06-15 00:00:00+00:00,-0.00782774
2022-06-16 00:00:00+00:00,0.03692469
2022-06-17 00:00:00+00:00,0.03101648
2022-06-20 00:00:00+00:00,0.00372741
2022-06-21 00:00:00+00:00,0.02670346
2022-06-22 00:00:00+00:00,0.00682056
2022-06-23 00:00:00+00:00,-0.01832113
2022-06-24 00:00:00+00:00,0.00949374
2022-06-27 00:00:00+00:00,0.00732218
2022-06-28 00:00:00+00:00,0.01107006
2022-06-29 00:00:00+00:00,0.00784844
2022-06-30 00:00:00+00:00,-0.01082167
2022-07-01 00:00:00+00:00,-0.01731654
2022-07-04 00:00:00+00:00,-0.00004970
2022-07-05 00:00:00+00:00,-0.01235829
2022-07-06 00:00:00+00:00,-0.00130376
2022-07-07 00:00:00+00:00,-0.00466362
2022-07-08 00:00:00+00:00,-0.00463863
2022-07-11 00:00:00+00:00,0.01077541
2022-07-12 00:00:00+00:00,-0.01169634
2022-07-13 00:00:00+00:00,0.01357143
2022-07-14 00:00:00+00:00,0.01415525
2022-07-15 00:00:00+00:00,0.00623338
2022-07-18 00:00:00+00:00,-0.00610191
2022-07-19 00:00:00+00:00,0.01903853
2022-07-20 00:00:00+00:00,-0.00560965
2022-07-21 00:00:00+00:00,-0.00130075
2022-07-22 00:00:00+00:00,-0.01153615
2022-07-25 00:00:00+00:00,0.00555368
2022-07-26 00:00:00+00:00,0.00296125
2022-07-27 00:00:00+00:00,0.00419148
2022-07-28 00:00:00+00:00,-0.02280853
2022-07-29 00:00:00+00:00,-0.00796117
2022-08-01 00:00:00+00:00,-0.01984289
2022-08-02 00:00:00+00:00,0.00371313
2022-08-03 00:00:00+00:00,0.00557742
2022-08-04 00:00:00+00:00,-0.00154112
2022-08-05 00:00:00+00:00,0.01734162
2022-08-08 00:00:00+00:00,0.00843622
2022-08-09 00:00:00+00:00,0.00963753
2022-08-10 00:00:00+00:00,-0.00931727
2022-08-11 00:00:00+00:00,0.00084827
2022-08-12 00:00:00+00:00,0.00927935
2022-08-15 00:00:00+00:00,-0.01414419
2022-08-16 00:00:00+00:00,0.00738180
2022-08-17 00:00:00+00:00,0.00908901
2022-08-18 00:00:00+00:00,0.00186089
2022-08-19 00:00:00+00:00,0.00879050
2022-08-22 00:00:00+00:00,-0.00253091
2022-08-23 00:00:00+00:00,-0.00944392
2022-08-24 00:00:00+00:00,-0.00187659
2022-08-25 00:00:00+00:00,-0.00198454
2022-08-26 00:00:00+00:00,0.00768568
2022-08-29 00:00:00+00:00,0.01510804
2022-08-30 00:00:00+00:00,-0.01201782
2022-08-31 00:00:00+00:00,-0.00471731
2022-09-01 00:00:00+00:00,0.00916946
2022-09-02 00:00:00+00:00,0.00208832
2022-09-05 00:00:00+00:00,-0.00008301
2022-09-06 00:00:00+00:00,0.03028299
2022-09-07 00:00:00+00:00,0.03023707
2022-09-08 00:00:00+00:00,0.01196308
2022-09-09 00:00:00+00:00,0.00399496
2022-09-12 00:00:00+00:00,0.01438817
2022-09-13 00:00:00+00:00,0.00893062
2022-09-14 00:00:00+00:00,-0.01293412
2022-09-15 00:00:00+00:00,0.00968568
2022-09-16 00:00:00+00:00,-0.01635442
2022-09-19 00:00:00+00:00,0.00315646
2022-09-20 00:00:00+00:00,0.00817540
2022-09-21 00:00:00+00:00,0.00162064
2022-09-22 00:00:00+00:00,-0.04667781
2022-09-23 00:00:00+00:00,0.00417462
2022-09-26 00:00:00+00:00,-0.00620405
2022-09-27 00:00:00+00:00,0.00944392
2022-09-28 00:00:00+00:00,0.02115296
2022-09-29 00:00:00+00:00,0.00085532
2022-09-30 00:00:00+00:00,-0.01134611
2022-10-03 00:00:00+00:00,-0.01362537
2022-10-04 00:00:00+00:00,0.01836799
2022-10-05 00:00:00+00:00,-0.00111683
2022-10-06 00:00:00+00:00,-0.00887461
2022-10-07 00:00:00+00:00,-0.00392405
2022-10-10 00:00:00+00:00,-0.00485582
2022-10-11 00:00:00+00:00,0.00666521
2022-10-12 00:00:00+00:00,0.01296819
2022-10-13 00:00:00+00:00,0.00309078
2022-10-14 00:00:00+00:00,0.00661536
2022-10-17 00:00:00+00:00,0.02245784
2022-10-18 00:00:00+00:00,0.00530785
2022-10-19 00:00:00+00:00,-0.01242428
2022-10-20 00:00:00+00:00,0.00629799
2022-10-21 00:00:00+00:00,-0.02778398
2022-10-24 00:00:00+00:00,0.01644478
2022-10-25 00:00:00+00:00,-0.00038438
2022-10-26 00:00:00+00:00,-0.00479276
2022-10-27 00:00:00+00:00,-0.01090975
2022-10-28 00:00:00+00:00,0.00782280
2022-10-31 00:00:00+00:00,0.00488402
2022-11-01 00:00:00+00:00,-0.00318373
2022-11-02 00:00:00+00:00,-0.01280656
2022-11-03 00:00:00+00:00,-0.01105308
2022-11-04 00:00:00+00:00,0.01631325
2022-11-07 00:00:00+00:00,0.01048933
2022-11-08 00:00:00+00:00,-0.00965744
2022-11-09 00:00:00+00:00,0.01488630
2022-11-10 00:00:00+00:00,-0.02782182
2022-11-11 00:00:00+00:00,0.00632384
2022-11-14 00:00:00+00:00,0.01846814
2022-11-15 00:00:00+00:00,-0.01388862
2022-11-16 00:00:00+00:00,0.00021924
2022-11-17 00:00:00+00:00,-0.00354331
2022-11-18 00:00:00+00:00,-0.00090119
2022-11-21 00:00:00+00:00,0.01326475
2022-11-22 00:00:00+00:00,0.00099164
2022-11-23 00:00:00+00:00,-0.00423643
2022-11-24 00:00:00+00:00,-0.00012203
2022-11-25 00:00:00+00:00,-0.01059574
2022-11-28 00:00:00+00:00,-0.01245590
2022-11-29 00:00:00+00:00,-0.01297736
2022-11-30 00:00:00+00:00,0.00858091
2022-12-01 00:00:00+00:00,-0.02136224
2022-12-02 00:00:00+00:00,-0.01462951
2022-12-05 00:00:00+00:00,0.02181274
2022-12-06 00:00:00+00:00,0.00494692
2022-12-07 00:00:00+00:00,-0.00387227
2022-12-08 00:00:00+00:00,0.01242788
2022-12-09 00:00:00+00:00,0.00313306
2022-12-12 00:00:00+00:00,0.01106235
2022-12-13 00:00:00+00:00,-0.01644867
2022-12-14 00:00:00+00:00,0.00742738
2022-12-15 00:00:00+00:00,0.02624018
2022-12-16 00:00:00+00:00,-0.02887606
2022-12-19 00:00:00+00:00,0.01209691
2022-12-20 00:00:00+00:00,-0.06381606
2022-12-21 00:00:00+00:00,0.01025228
2022-12-22 00:00:00+00:00,-0.00802087
2022-12-23 00:00:00+00:00,0.00096986
2022-12-27 00:00:00+00:00,0.01956531
2022-12-28 00:00:00+00:00,0.01445115
2022-12-29 00:00:00+00:00,-0.00680696
2022-12-30 00:00:00+00:00,-0.03454982
2023-01-03 00:00:00+00:00,-0.02635109
2023-01-04 00:00:00+00:00,0.04067041
2023-01-05 00:00:00+00:00,-0.00532576
2023-01-06 00:00:00+00:00,0.00092512
2023-01-09 00:00:00+00:00,0.00943764
2023-01-10 00:00:00+00:00,0.00329871
2023-01-11 00:00:00+00:00,-0.01509140
2023-01-12 00:00:00+00:00,-0.04147408
2023-01-13 00:00:00+00:00,-0.01775326
2023-01-16 00:00:00+00:00,-0.00013053
2023-01-17 00:00:00+00:00,0.01714316
2023-01-18 00:00:00+00:00,0.01846506
2023-01-19 00:00:00+00:00,-0.00291157
2023-01-20 00:00:00+00:00,0.00622045
2023-01-23 00:00:00+00:00,0.01249661
2023-01-24 00:00:00+00:00,-0.01070135
2023-01-25 00:00:00+00:00,0.00359915
2023-01-26 00:00:00+00:00,0.00600438
2023-01-27 00:00:00+00:00,-0.00794655
2023-01-30 00:00:00+00:00,0.00040083
2023-01-31 00:00:00+00:00,0.01555177
2023-02-01 00:00:00+00:00,-0.00801830
2023-02-02 00:00:00+00:00,-0.01108902
2023-02-03 00:00:00+00:00,0.01117264
2023-02-06 00:00:00+00:00,0.01641114
2023-02-07 00:00:00+00:00,-0.00970339
2023-02-08 00:00:00+00:00,0.00930746
2023-02-09 00:00:00+00:00,-0.00143105
2023-02-10 00:00:00+00:00,-0.00550226
2023-02-13 00:00:00+00:00,0.02389069
2023-02-14 00:00:00+00:00,0.00573862
2023-02-15 00:00:00+00:00,0.01064287
2023-02-16 00:00:00+00:00,-0.00482328
2023-02-17 00:00:00+00:00,0.00345722
2023-02-20 00:00:00+00:00,-0.00013592
2023-02-21 00:00:00+00:00,0.00666026
2023-02-22 00:00:00+00:00,-0.00903818
2023-02-23 00:00:00+00:00,-0.00983812
2023-02-24 00:00:00+00:00,0.01186744
2023-02-27 00:00:00+00:00,0.00727892
2023-02-28 00:00:00+00:00,-0.01171668
2023-03-01 00:00:00+00:00,0.00127957
2023-03-02 00:00:00+00:00,0.00476654
2023-03-03 00:00:00+00:00,-0.00117107
2023-03-06 00:00:00+00:00,0.01144308
2023-03-07 00:00:00+00:00,-0.00928967
2023-03-08 00:00:00+00:00,0.00272097
2023-03-09 00:00:00+00:00,-0.00544549
2023-03-10 00:00:00+00:00,0.01332934
2023-03-13 00:00:00+00:00,0.00487324
2023-03-14 00:00:00+00:00,0.00469306
2023-03-15 00:00:00+00:00,-0.04300509
2023-03-16 00:00:00+00:00,-0.00170421
2023-03-17 00:00:00+00:00,-0.01763191
2023-03-20 00:00:00+00:00,-0.01084759
2023-03-21 00:00:00+00:00,0.02921291
2023-03-22 00:00:00+00:00,-0.00442858
2023-03-23 00:00:00+00:00,-0.01042174
2023-03-24 00:00:00+00:00,-0.00632356
2023-03-27 00:00:00+00:00,0.02054402
2023-03-28 00:00:00+00:00,-0.01920363
2023-03-29 00:00:00+00:00,0.02912766
2023-03-30 00:00:00+00:00,0.00809868
2023-03-31 00:00:00+00:00,0.00280559
2023-04-03 00:00:00+00:00,-0.00227605
2023-04-04 00:00:00+00:00,0.00477390
2023-04-05 00:00:00+00:00,-0.00886771
2023-04-06 00:00:00+00:00,0.01424536
2023-04-10 00:00:00+00:00,0.01668669
2023-04-11 00:00:00+00:00,0.01596608
2023-04-12 00:00:00+00:00,0.00791433
2023-04-13 00:00:00+00:00,0.01115128
2023-04-14 00:00:00+00:00,0.00210200
2023-04-17 00:00:00+00:00,-0.00178475
2023-04-18 00:00:00+00:00,-0.00125226
2023-04-19 00:00:00+00:00,0.00850509
2023-04-20 00:00:00+00:00,0.00366207
2023-04-21 00:00:00+00:00,-0.00144391
2023-04-24 00:00:00+00:00,0.01272903
2023-04-25 00:00:00+00:00,-0.01958666
2023-04-26 00:00:00+00:00,0.00473984
2023-04-27 00:00:00+00:00,-0.00327963
2023-04-28 00:00:00+00:00,0.03388464
2023-05-01 00:00:00+00:00,0.01366284
2023-05-02 00:00:00+00:00,-0.00416503
2023-05-03 00:00:00+00:00,-0.00168566
2023-05-04 00:00:00+00:00,-0.02113122
2023-05-05 00:00:00+00:00,-0.00004916
2023-05-08 00:00:00+00:00,0.00511188
2023-05-09 00:00:00+00:00,0.00127109
2023-05-10 00:00:00+00:00,-0.01303948
2023-05-11 00:00:00+00:00,-0.00661687
2023-05-12 00:00:00+00:00,0.00954096
2023-05-15 00:00:00+00:00,0.01221238
2023-05-16 00:00:00+00:00,0.00126870
2023-05-17 00:00:00+00:00,0.01186180
2023-05-18 00:00:00+00:00,0.00155148
2023-05-19 00:00:00+00:00,0.00374038
2023-05-22 00:00:00+00:00,0.01221177
2023-05-23 00:00:00+00:00,-0.00993855
2023-05-24 00:00:00+00:00,0.00037029
2023-05-25 00:00:00+00:00,0.00948713
2023-05-26 00:00:00+00:00,0.01294474
2023-05-29 00:00:00+00:00,-0.00015003
2023-05-30 00:00:00+00:00,-0.01431229
2023-05-31 00:00:00+00:00,-0.01811810
2023-06-01 00:00:00+00:00,0.00324969
2023-06-02 00:00:00+00:00,0.01047065
2023-06-05 00:00:00+00:00,0.00270915
2023-06-06 00:00:00+00:00,-0.00410884
2023-06-07 00:00:00+00:00,0.00232074
2023-06-08 00:00:00+00:00,0.00533696
2023-06-09 00:00:00+00:00,-0.00131391
2023-06-12 00:00:00+00:00,-0.01232366
2023-06-13 00:00:00+00:00,0.01839608
2023-06-14 00:00:00+00:00,0.00098208
2023-06-15 00:00:00+00:00,0.02835851
2023-06-16 00:00:00+00:00,0.01484590
2023-06-19 00:00:00+00:00,-0.00014756
2023-06-20 00:00:00+00:00,-0.01547006
2023-06-21 00:00:00+00:00,0.01701714
2023-06-22 00:00:00+00:00,0.01127018
2023-06-23 00:00:00+00:00,0.00802991
2023-06-26 00:00:00+00:00,0.00019470
2023-06-27 00:00:00+00:00,0.01234866
2023-06-28 00:00:00+00:00,-0.00341887
2023-06-29 00:00:00+00:00,0.00059761
2023-06-30 00:00:00+00:00,0.00249956
2023-07-03 00:00:00+00:00,0.00103313
2023-07-04 00:00:00+00:00,0.00122049
2023-07-05 00:00:00+00:00,-0.00686667
2023-07-06 00:00:00+00:00,-0.00002682
2023-07-07 00:00:00+00:00,-0.01122555
2023-07-10 00:00:00+00:00,-0.00473131
2023-07-11 00:00:00+00:00,0.00016185
2023-07-12 00:00:00+00:00,0.00019359
2023-07-13 00:00:00+00:00,0.01367138
2023-07-14 00:00:00+00:00,0.00431122
2023-07-17 00:00:00+00:00,0.00187188
2023-07-18 00:00:00+00:00,0.00756251
2023-07-19 00:00:00+00:00,0.00915441
2023-07-20 00:00:00+00:00,-0.01064162
2023-07-21 00:00:00+00:00,0.02515495
2023-07-24 00:00:00+00:00,-0.01016924
2023-07-25 00:00:00+00:00,0.00230890
2023-07-26 00:00:00+00:00,-0.00350370
2023-07-27 00:00:00+00:00,-0.03045159
2023-07-28 00:00:00+00:00,0.02357604
2023-07-31 00:00:00+00:00,0.01588496
2023-08-01 00:00:00+00:00,0.00275448
2023-08-02 00:00:00+00:00,-0.00520479
2023-08-03 00:00:00+00:00,-0.00619933
2023-08-04 00:00:00+00:00,-0.00326724
2023-08-07 00:00:00+00:00,0.00755458
2023-08-08 00:00:00+00:00,0.00758564
2023-08-09 00:00:00+00:00,0.00058078
2023-08-10 00:00:00+00:00,0.01599356
2023-08-11 00:00:00+00:00,0.00139523
2023-08-14 00:00:00+00:00,0.00333698
2023-08-15 00:00:00+00:00,0.00217633
2023-08-16 00:00:00+00:00,0.00619501
2023-08-17 00:00:00+00:00,-0.00175021
2023-08-18 00:00:00+00:00,-0.01586136
2023-08-21 00:00:00+00:00,0.01819687
2023-08-22 00:00:00+00:00,-0.00662983
2023-08-23 00:00:00+00:00,-0.01006345
2023-08-24 00:00:00+00:00,0.00093878
2023-08-25 00:00:00+00:00,0.00721645
2023-08-28 00:00:00+00:00,0.00177976
2023-08-29 00:00:00+00:00,0.00295751
2023-08-30 00:00:00+00:00,0.00524343
2023-08-31 00:00:00+00:00,-0.01522252
2023-09-01 00:00:00+00:00,-0.00072763
2023-09-04 00:00:00+00:00,-0.00015342
2023-09-05 00:00:00+00:00,0.01233765
2023-09-06 00:00:00+00:00,-0.00879982
2023-09-07 00:00:00+00:00,-0.00676067
2023-09-08 00:00:00+00:00,0.00761659
2023-09-11 00:00:00+00:00,-0.01684371
2023-09-12 00:00:00+00:00,0.00696756
2023-09-13 00:00:00+00:00,-0.00009328
2023-09-14 00:00:00+00:00,-0.00630413
2023-09-15 00:00:00+00:00,0.00308379
2023-09-18 00:00:00+00:00,-0.00332561
2023-09-19 00:00:00+00:00,0.00051766
2023-09-20 00:00:00+00:00,0.00521940
2023-09-21 00:00:00+00:00,-0.02073856
2023-09-22 00:00:00+00:00,0.00526157
2023-09-25 00:00:00+00:00,-0.00626230
2023-09-26 00:00:00+00:00,-0.00317198
2023-09-27 00:00:00+00:00,-0.00601311
2023-09-28 00:00:00+00:00,0.00596787
2023-09-29 00:00:00+00:00,0.00413063
2023-10-02 00:00:00+00:00,0.00067598
2023-10-03 00:00:00+00:00,-0.01989510
2023-10-04 00:00:00+00:00,0.01077696
2023-10-05 00:00:00+00:00,0.00046271
2023-10-06 00:00:00+00:00,0.02093391
2023-10-09 00:00:00+00:00,-0.00406635
2023-10-10 00:00:00+00:00,0.00511087
2023-10-11 00:00:00+00:00,0.01178351
2023-10-12 00:00:00+00:00,-0.00504204
2023-10-13 00:00:00+00:00,0.01156005
2023-10-16 00:00:00+00:00,0.00277943
2023-10-17 00:00:00+00:00,0.00292582
2023-10-18 00:00:00+00:00,0.00479109
2023-10-19 00:00:00+00:00,0.01196897
2023-10-20 00:00:00+00:00,0.00331452
2023-10-23 00:00:00+00:00,-0.00155699
2023-10-24 00:00:00+00:00,-0.00117008
2023-10-25 00:00:00+00:00,-0.00589267
2023-10-26 00:00:00+00:00,-0.00033422
2023-10-27 00:00:00+00:00,-0.01682051
2023-10-30 00:00:00+00:00,-0.00789280
2023-10-31 00:00:00+00:00,0.01841557
2023-11-01 00:00:00+00:00,-0.00646795
2023-11-02 00:00:00+00:00,-0.00114861
2023-11-03 00:00:00+00:00,0.00198933
2023-11-06 00:00:00+00:00,0.00771374
2023-11-07 00:00:00+00:00,0.00254858
2023-11-08 00:00:00+00:00,0.00884212
2023-11-09 00:00:00+00:00,-0.00430201
2023-11-10 00:00:00+00:00,0.00532113
2023-11-13 00:00:00+00:00,0.00244216
2023-11-14 00:00:00+00:00,0.01238941
2023-11-15 00:00:00+00:00,0.01476864
2023-11-16 00:00:00+00:00,-0.01079041
2023-11-17 00:00:00+00:00,-0.00614945
2023-11-20 00:00:00+00:00,-0.01520642
2023-11-21 00:00:00+00:00,0.00148946
2023-11-22 00:00:00+00:00,0.01729874
2023-11-23 00:00:00+00:00,-0.00015301
2023-11-24 00:00:00+00:00,0.00437422
2023-11-27 00:00:00+00:00,-0.00959546
2023-11-28 00:00:00+00:00,-0.01020329
2023-11-29 00:00:00+00:00,0.00839979
2023-11-30 00:00:00+00:00,0.00800747
2023-12-01 00:00:00+00:00,-0.00485045
2023-12-04 00:00:00+00:00,-0.00287710
2023-12-05 00:00:00+00:00,-0.00575837
2023-12-06 00:00:00+00:00,0.00258407
2023-12-07 00:00:00+00:00,-0.05157062
2023-12-08 00:00:00+00:00,0.00692146
2023-12-11 00:00:00+00:00,0.02090083
2023-12-12 00:00:00+00:00,-0.00183607
2023-12-13 00:00:00+00:00,-0.01967779
2023-12-14 00:00:00+00:00,-0.00878130
2023-12-15 00:00:00+00:00,-0.00552269
2023-12-18 00:00:00+00:00,0.00841508
2023-12-19 00:00:00+00:00,0.03191953
2023-12-20 00:00:00+00:00,-0.00607400
2023-12-21 00:00:00+00:00,-0.00838222
2023-12-22 00:00:00+00:00,0.00566093
2023-12-26 00:00:00+00:00,0.00615703
2023-12-27 00:00:00+00:00,0.01516347
2023-12-28 00:00:00+00:00,-0.00537719
2023-12-29 00:00:00+00:00,-0.00098909
2024-01-02 00:00:00+00:00,-0.00620149
2024-01-03 00:00:00+00:00,0.01528883
2024-01-04 00:00:00+00:00,0.01821243
2024-01-05 00:00:00+00:00,0.00419018
2024-01-08 00:00:00+00:00,-0.00192029
2024-01-09 00:00:00+00:00,-0.00634727
2024-01-10 00:00:00+00:00,0.01784003
2024-01-11 00:00:00+00:00,-0.00443348
2024-01-12 00:00:00+00:00,-0.00911590
2024-01-15 00:00:00+00:00,-0.00015112
2024-01-16 00:00:00+00:00,0.01304911
2024-01-17 00:00:00+00:00,0.00316278
2024-01-18 00:00:00+00:00,-0.00928785
2024-01-19 00:00:00+00:00,0.00043706
2024-01-22 00:00:00+00:00,-0.00188648
2024-01-23 00:00:00+00:00,-0.00012202
2024-01-24 00:00:00+00:00,0.00667690
2024-01-25 00:00:00+00:00,-0.00601797
2024-01-26 00:00:00+00:00,0.01132268
2024-01-29 00:00:00+00:00,-0.00260847
2024-01-30 00:00:00+00:00,0.00181108
2024-01-31 00:00:00+00:00,-0.01346505
2024-02-01 00:00:00+00:00,0.00476816
2024-02-02 00:00:00+00:00,0.00734166
2024-02-05 00:00:00+00:00,-0.00427985
2024-02-06 00:00:00+00:00,-0.00965579
2024-02-07 00:00:00+00:00,-0.00722561
2024-02-08 00:00:00+00:00,0.01756683
2024-02-09 00:00:00+00:00,-0.00255607
2024-02-12 00:00:00+00:00,-0.00091520
2024-02-13 00:00:00+00:00,-0.00799326
2024-02-14 00:00:00+00:00,0.00102761
2024-02-15 00:00:00+00:00,0.00532928
2024-02-16 00:00:00+00:00,0.00084717
2024-02-19 00:00:00+00:00,-0.00015198
2024-02-20 00:00:00+00:00,-0.00399701
2024-02-21 00:00:00+00:00,0.00758745
2024-02-22 00:00:00+00:00,0.00116678
2024-02-23 00:00:00+00:00,-0.00191023
2024-02-26 00:00:00+00:00,0.00480264
2024-02-27 00:00:00+00:00,-0.00047378
2024-02-28 00:00:00+00:00,0.00327076
2024-02-29 00:00:00+00:00,-0.02161632
2024-03-01 00:00:00+00:00,0.00501528
2024-03-04 00:00:00+00:00,0.00179210
2024-03-05 00:00:00+00:00,-0.00485819
2024-03-06 00:00:00+00:00,-0.00519393
2024-03-07 00:00:00+00:00,-0.00656653
2024-03-08 00:00:00+00:00,-0.01281470
2024-03-11 00:00:00+00:00,-0.00352464
2024-03-12 00:00:00+00:00,0.01031117
2024-03-13 00:00:00+00:00,0.00011567
2024-03-14 00:00:00+00:00,-0.00892350
2024-03-15 00:00:00+00:00,0.00990498
2024-03-18 00:00:00+00:00,-0.00828307
2024-03-19 00:00:00+00:00,0.02437189
2024-03-20 00:00:00+00:00,0.00185737
2024-03-21 00:00:00+00:00,-0.01287342
2024-03-22 00:00:00+00:00,-0.00454874
2024-03-25 00:00:00+00:00,-0.00015142
2024-03-26 00:00:00+00:00,-0.00947172
2024-03-27 00:00:00+00:00,-0.00754063
2024-03-28 00:00:00+00:00,0.00879732
