Date,EU-HOUSE
2022-08-16 00:00:00+00:00,-0.00166552
2022-08-17 00:00:00+00:00,-0.00245586
2022-08-18 00:00:00+00:00,0.00426300
2022-08-19 00:00:00+00:00,-0.01044556
2022-08-22 00:00:00+00:00,-0.01942117
2022-08-23 00:00:00+00:00,-0.01980558
2022-08-24 00:00:00+00:00,0.02611108
2022-08-25 00:00:00+00:00,-0.00238542
2022-08-26 00:00:00+00:00,-0.04507831
2022-08-29 00:00:00+00:00,-0.02166560
2022-08-30 00:00:00+00:00,-0.00412067
2022-08-31 00:00:00+00:00,-0.02010106
2022-09-01 00:00:00+00:00,-0.04510757
2022-09-02 00:00:00+00:00,0.02262799
2022-09-05 00:00:00+00:00,-0.01131523
2022-09-06 00:00:00+00:00,0.01384533
2022-09-07 00:00:00+00:00,-0.00189513
2022-09-08 00:00:00+00:00,-0.00549242
2022-09-09 00:00:00+00:00,0.03203668
2022-09-12 00:00:00+00:00,0.02610406
2022-09-13 00:00:00+00:00,-0.02234474
2022-09-14 00:00:00+00:00,-0.01779894
2022-09-15 00:00:00+00:00,-0.02672371
2022-09-16 00:00:00+00:00,-0.03008029
2022-09-19 00:00:00+00:00,0.00924702
2022-09-20 00:00:00+00:00,-0.00854686
2022-09-21 00:00:00+00:00,0.02673356
2022-09-22 00:00:00+00:00,-0.04417424
2022-09-23 00:00:00+00:00,-0.05426342
2022-09-26 00:00:00+00:00,0.01014838
2022-09-27 00:00:00+00:00,-0.01075612
2022-09-28 00:00:00+00:00,0.00924593
2022-09-29 00:00:00+00:00,-0.02456262
2022-09-30 00:00:00+00:00,0.00636708
2022-10-03 00:00:00+00:00,0.00329052
2022-10-04 00:00:00+00:00,0.06960849
2022-10-05 00:00:00+00:00,-0.02314888
2022-10-06 00:00:00+00:00,-0.00297977
2022-10-07 00:00:00+00:00,-0.02831616
2022-10-10 00:00:00+00:00,-0.01110462
2022-10-11 00:00:00+00:00,0.00271052
2022-10-12 00:00:00+00:00,0.01070162
2022-10-13 00:00:00+00:00,-0.00807428
2022-10-14 00:00:00+00:00,0.01552108
2022-10-17 00:00:00+00:00,0.02846137
2022-10-18 00:00:00+00:00,-0.00056408
2022-10-19 00:00:00+00:00,-0.01696996
2022-10-20 00:00:00+00:00,0.01430777
2022-10-21 00:00:00+00:00,-0.02691694
2022-10-24 00:00:00+00:00,0.00881455
2022-10-25 00:00:00+00:00,0.04382001
2022-10-26 00:00:00+00:00,-0.00143280
2022-10-27 00:00:00+00:00,-0.01069187
2022-10-28 00:00:00+00:00,-0.00866520
2022-10-31 00:00:00+00:00,0.00251155
2022-11-01 00:00:00+00:00,0.01491864
2022-11-02 00:00:00+00:00,-0.03185276
2022-11-03 00:00:00+00:00,-0.02095314
2022-11-04 00:00:00+00:00,0.07923096
2022-11-07 00:00:00+00:00,-0.00561971
2022-11-08 00:00:00+00:00,0.01422908
2022-11-09 00:00:00+00:00,0.00072685
2022-11-10 00:00:00+00:00,0.05494881
2022-11-11 00:00:00+00:00,0.01926876
2022-11-14 00:00:00+00:00,0.00028340
2022-11-15 00:00:00+00:00,0.00069490
2022-11-16 00:00:00+00:00,-0.00374332
2022-11-17 00:00:00+00:00,0.00069627
2022-11-18 00:00:00+00:00,0.01971551
2022-11-21 00:00:00+00:00,0.00570364
2022-11-22 00:00:00+00:00,-0.00207203
2022-11-23 00:00:00+00:00,0.01907213
2022-11-24 00:00:00+00:00,0.00320528
2022-11-25 00:00:00+00:00,-0.00568717
2022-11-28 00:00:00+00:00,0.00411776
2022-11-29 00:00:00+00:00,-0.00437951
2022-11-30 00:00:00+00:00,0.04513146
2022-12-01 00:00:00+00:00,0.00491645
2022-12-02 00:00:00+00:00,-0.00023165
2022-12-05 00:00:00+00:00,-0.01217154
2022-12-06 00:00:00+00:00,-0.00112829
2022-12-07 00:00:00+00:00,-0.01057496
2022-12-08 00:00:00+00:00,-0.00533154
2022-12-09 00:00:00+00:00,0.00538095
2022-12-12 00:00:00+00:00,-0.00483076
2022-12-13 00:00:00+00:00,0.01692223
2022-12-14 00:00:00+00:00,0.00872287
2022-12-15 00:00:00+00:00,-0.06936847
2022-12-16 00:00:00+00:00,-0.00916515
2022-12-19 00:00:00+00:00,0.00409580
2022-12-20 00:00:00+00:00,-0.02877648
2022-12-21 00:00:00+00:00,0.03901447
2022-12-22 00:00:00+00:00,-0.02276343
2022-12-23 00:00:00+00:00,-0.01028391
2022-12-27 00:00:00+00:00,0.02505675
2022-12-28 00:00:00+00:00,-0.00322154
2022-12-29 00:00:00+00:00,0.01273445
2022-12-30 00:00:00+00:00,-0.03993522
2023-01-02 00:00:00+00:00,0.03848647
2023-01-03 00:00:00+00:00,0.02536680
2023-01-04 00:00:00+00:00,0.05275363
2023-01-05 00:00:00+00:00,-0.00871297
2023-01-06 00:00:00+00:00,0.02845274
2023-01-09 00:00:00+00:00,0.01858700
2023-01-10 00:00:00+00:00,-0.02014870
2023-01-11 00:00:00+00:00,0.01459786
2023-01-12 00:00:00+00:00,0.01158522
2023-01-13 00:00:00+00:00,0.01565868
2023-01-16 00:00:00+00:00,0.01238185
2023-01-17 00:00:00+00:00,0.00717454
2023-01-18 00:00:00+00:00,-0.00714647
2023-01-19 00:00:00+00:00,-0.02835240
2023-01-20 00:00:00+00:00,0.00496412
2023-01-23 00:00:00+00:00,0.01369595
2023-01-24 00:00:00+00:00,-0.00386535
2023-01-25 00:00:00+00:00,-0.00865250
2023-01-26 00:00:00+00:00,0.01166890
2023-01-27 00:00:00+00:00,0.00338948
2023-01-30 00:00:00+00:00,0.00891091
2023-01-31 00:00:00+00:00,0.00128013
2023-02-01 00:00:00+00:00,-0.01483500
2023-02-02 00:00:00+00:00,0.03127590
2023-02-03 00:00:00+00:00,0.02045249
2023-02-06 00:00:00+00:00,-0.02341280
2023-02-07 00:00:00+00:00,-0.01878856
2023-02-08 00:00:00+00:00,-0.00432570
2023-02-09 00:00:00+00:00,0.01614477
2023-02-10 00:00:00+00:00,-0.02641351
2023-02-13 00:00:00+00:00,0.04150172
2023-02-14 00:00:00+00:00,0.00201180
2023-02-15 00:00:00+00:00,0.01362830
2023-02-16 00:00:00+00:00,0.00590322
2023-02-17 00:00:00+00:00,-0.00979511
2023-02-20 00:00:00+00:00,-0.00806971
2023-02-21 00:00:00+00:00,0.00518868
2023-02-22 00:00:00+00:00,0.00321350
2023-02-23 00:00:00+00:00,-0.00322098
2023-02-24 00:00:00+00:00,-0.03093856
2023-02-27 00:00:00+00:00,0.01937494
2023-02-28 00:00:00+00:00,-0.01131570
2023-03-01 00:00:00+00:00,-0.01571931
2023-03-02 00:00:00+00:00,0.02211064
2023-03-03 00:00:00+00:00,0.01462174
2023-03-06 00:00:00+00:00,-0.00257588
2023-03-07 00:00:00+00:00,-0.01024485
2023-03-08 00:00:00+00:00,-0.00090371
2023-03-09 00:00:00+00:00,-0.00399436
2023-03-10 00:00:00+00:00,-0.01861604
2023-03-13 00:00:00+00:00,-0.02096984
2023-03-14 00:00:00+00:00,0.02890043
2023-03-15 00:00:00+00:00,-0.04400184
2023-03-16 00:00:00+00:00,0.04692596
2023-03-17 00:00:00+00:00,-0.03195086
2023-03-20 00:00:00+00:00,0.03154049
2023-03-21 00:00:00+00:00,0.01248450
2023-03-22 00:00:00+00:00,0.01649937
2023-03-23 00:00:00+00:00,0.00117864
2023-03-24 00:00:00+00:00,-0.00259422
2023-03-27 00:00:00+00:00,0.01514164
2023-03-28 00:00:00+00:00,-0.00857176
2023-03-29 00:00:00+00:00,0.02082966
2023-03-30 00:00:00+00:00,0.01484055
2023-03-31 00:00:00+00:00,0.02627972
2023-04-03 00:00:00+00:00,-0.00233243
2023-04-04 00:00:00+00:00,0.00761288
2023-04-05 00:00:00+00:00,-0.00132897
2023-04-06 00:00:00+00:00,-0.02335254
2023-04-11 00:00:00+00:00,0.01687862
2023-04-12 00:00:00+00:00,-0.01165281
2023-04-13 00:00:00+00:00,0.04741067
2023-04-14 00:00:00+00:00,0.01491783
2023-04-17 00:00:00+00:00,-0.01181873
2023-04-18 00:00:00+00:00,0.01095139
2023-04-19 00:00:00+00:00,0.01071282
2023-04-20 00:00:00+00:00,0.01428812
2023-04-21 00:00:00+00:00,0.00873093
2023-04-24 00:00:00+00:00,0.00510284
2023-04-25 00:00:00+00:00,-0.00478324
2023-04-26 00:00:00+00:00,-0.02370526
2023-04-27 00:00:00+00:00,0.01206860
2023-04-28 00:00:00+00:00,0.00063917
2023-05-02 00:00:00+00:00,-0.00816650
2023-05-03 00:00:00+00:00,0.01636778
2023-05-04 00:00:00+00:00,-0.01707281
2023-05-05 00:00:00+00:00,0.00974160
2023-05-08 00:00:00+00:00,0.01127516
2023-05-09 00:00:00+00:00,-0.01817142
2023-05-10 00:00:00+00:00,-0.02494936
2023-05-11 00:00:00+00:00,0.02307126
2023-05-12 00:00:00+00:00,0.00152150
2023-05-15 00:00:00+00:00,0.00337457
2023-05-16 00:00:00+00:00,-0.00878928
2023-05-17 00:00:00+00:00,-0.01157049
2023-05-18 00:00:00+00:00,0.00001939
2023-05-19 00:00:00+00:00,0.00260038
2023-05-22 00:00:00+00:00,-0.00051357
2023-05-23 00:00:00+00:00,-0.04905279
2023-05-24 00:00:00+00:00,-0.04371375
2023-05-25 00:00:00+00:00,0.00710353
2023-05-26 00:00:00+00:00,0.02842209
2023-05-29 00:00:00+00:00,-0.01150586
2023-05-30 00:00:00+00:00,-0.01726916
2023-05-31 00:00:00+00:00,-0.03876315
2023-06-01 00:00:00+00:00,0.00277118
2023-06-02 00:00:00+00:00,0.04036312
2023-06-05 00:00:00+00:00,-0.02007121
2023-06-06 00:00:00+00:00,-0.00006667
2023-06-07 00:00:00+00:00,-0.00623635
2023-06-08 00:00:00+00:00,-0.00653739
2023-06-09 00:00:00+00:00,0.00548808
2023-06-12 00:00:00+00:00,0.01978654
2023-06-13 00:00:00+00:00,0.01447940
2023-06-14 00:00:00+00:00,0.00747773
2023-06-15 00:00:00+00:00,-0.00748842
2023-06-16 00:00:00+00:00,0.03727490
2023-06-19 00:00:00+00:00,-0.02876484
2023-06-20 00:00:00+00:00,-0.00858509
2023-06-21 00:00:00+00:00,-0.01073871
2023-06-22 00:00:00+00:00,-0.00274877
2023-06-23 00:00:00+00:00,-0.00488202
2023-06-26 00:00:00+00:00,0.00169670
2023-06-27 00:00:00+00:00,0.00429102
2023-06-28 00:00:00+00:00,0.00844539
2023-06-29 00:00:00+00:00,0.00739493
2023-06-30 00:00:00+00:00,0.02489753
2023-07-03 00:00:00+00:00,-0.01203514
2023-07-04 00:00:00+00:00,0.00394497
2023-07-05 00:00:00+00:00,-0.01881916
2023-07-06 00:00:00+00:00,-0.05841192
2023-07-07 00:00:00+00:00,0.00296102
2023-07-10 00:00:00+00:00,0.00597874
2023-07-11 00:00:00+00:00,0.02649024
2023-07-12 00:00:00+00:00,0.03330125
2023-07-13 00:00:00+00:00,0.01336886
2023-07-14 00:00:00+00:00,0.01109825
2023-07-17 00:00:00+00:00,-0.05190471
2023-07-18 00:00:00+00:00,0.00539966
2023-07-19 00:00:00+00:00,0.00344272
2023-07-20 00:00:00+00:00,-0.00625215
2023-07-21 00:00:00+00:00,0.02149398
2023-07-24 00:00:00+00:00,-0.01307344
2023-07-25 00:00:00+00:00,0.02001774
2023-07-26 00:00:00+00:00,-0.03601743
2023-07-27 00:00:00+00:00,0.04405038
2023-07-28 00:00:00+00:00,0.01165307
2023-07-31 00:00:00+00:00,0.00019895
2023-08-01 00:00:00+00:00,-0.03196310
2023-08-02 00:00:00+00:00,-0.02687194
2023-08-03 00:00:00+00:00,-0.00946702
2023-08-04 00:00:00+00:00,0.00310841
2023-08-07 00:00:00+00:00,-0.00333592
2023-08-08 00:00:00+00:00,-0.01801599
2023-08-09 00:00:00+00:00,0.00341945
2023-08-10 00:00:00+00:00,0.04398620
2023-08-11 00:00:00+00:00,-0.03111090
2023-08-14 00:00:00+00:00,0.00152052
2023-08-15 00:00:00+00:00,-0.02567998
2023-08-16 00:00:00+00:00,0.00191917
2023-08-17 00:00:00+00:00,-0.02456542
2023-08-18 00:00:00+00:00,-0.01500318
2023-08-21 00:00:00+00:00,0.00292275
2023-08-22 00:00:00+00:00,0.00513286
2023-08-23 00:00:00+00:00,0.00502191
2023-08-24 00:00:00+00:00,-0.00773234
2023-08-25 00:00:00+00:00,-0.00054947
2023-08-28 00:00:00+00:00,0.02224279
2023-08-29 00:00:00+00:00,0.01781109
2023-08-30 00:00:00+00:00,-0.00186147
2023-08-31 00:00:00+00:00,-0.01620370
2023-09-01 00:00:00+00:00,-0.01490433
2023-09-04 00:00:00+00:00,-0.00064260
2023-09-05 00:00:00+00:00,-0.01779678
2023-09-06 00:00:00+00:00,-0.04415556
2023-09-07 00:00:00+00:00,-0.00856090
2023-09-08 00:00:00+00:00,0.02454247
2023-09-11 00:00:00+00:00,0.00836903
2023-09-12 00:00:00+00:00,-0.00904901
2023-09-13 00:00:00+00:00,-0.00732858
2023-09-14 00:00:00+00:00,0.02524398
2023-09-15 00:00:00+00:00,0.02453873
2023-09-18 00:00:00+00:00,-0.02898843
2023-09-19 00:00:00+00:00,-0.01644461
2023-09-20 00:00:00+00:00,0.01624783
2023-09-21 00:00:00+00:00,-0.02931309
2023-09-22 00:00:00+00:00,0.00329697
2023-09-25 00:00:00+00:00,-0.04074968
2023-09-26 00:00:00+00:00,-0.02334637
2023-09-27 00:00:00+00:00,-0.01066760
2023-09-28 00:00:00+00:00,0.00885464
2023-09-29 00:00:00+00:00,0.02534474
2023-10-02 00:00:00+00:00,-0.01699185
2023-10-03 00:00:00+00:00,-0.01693101
2023-10-04 00:00:00+00:00,-0.00047345
2023-10-05 00:00:00+00:00,0.01305241
2023-10-06 00:00:00+00:00,0.00685776
2023-10-09 00:00:00+00:00,-0.02228050
2023-10-10 00:00:00+00:00,0.04783907
2023-10-11 00:00:00+00:00,-0.03843125
2023-10-12 00:00:00+00:00,-0.02436704
2023-10-13 00:00:00+00:00,-0.03096700
2023-10-16 00:00:00+00:00,0.01158993
2023-10-17 00:00:00+00:00,0.00014633
2023-10-18 00:00:00+00:00,-0.00120969
2023-10-19 00:00:00+00:00,-0.00100114
2023-10-20 00:00:00+00:00,-0.01938225
2023-10-23 00:00:00+00:00,0.00711003
2023-10-24 00:00:00+00:00,0.02504945
2023-10-25 00:00:00+00:00,-0.00047727
2023-10-26 00:00:00+00:00,-0.03067944
2023-10-27 00:00:00+00:00,-0.02282345
2023-10-30 00:00:00+00:00,0.01337061
2023-10-31 00:00:00+00:00,0.01433873
2023-11-01 00:00:00+00:00,0.00593129
2023-11-02 00:00:00+00:00,0.03923996
2023-11-03 00:00:00+00:00,0.00795560
2023-11-06 00:00:00+00:00,-0.00917217
2023-11-07 00:00:00+00:00,0.00466840
2023-11-08 00:00:00+00:00,0.01696568
2023-11-09 00:00:00+00:00,0.02536475
2023-11-10 00:00:00+00:00,-0.05098205
2023-11-13 00:00:00+00:00,0.00612164
2023-11-14 00:00:00+00:00,0.04749920
2023-11-15 00:00:00+00:00,0.00776304
2023-11-16 00:00:00+00:00,-0.02844912
2023-11-17 00:00:00+00:00,0.01108888
2023-11-20 00:00:00+00:00,0.00417136
2023-11-21 00:00:00+00:00,-0.00127005
2023-11-22 00:00:00+00:00,0.01855781
2023-11-23 00:00:00+00:00,-0.00395366
2023-11-24 00:00:00+00:00,-0.00236187
2023-11-27 00:00:00+00:00,-0.00136390
2023-11-28 00:00:00+00:00,-0.01961622
2023-11-29 00:00:00+00:00,0.00287452
2023-11-30 00:00:00+00:00,0.00973574
2023-12-01 00:00:00+00:00,0.01159600
2023-12-04 00:00:00+00:00,0.00912508
2023-12-05 00:00:00+00:00,0.01176881
2023-12-06 00:00:00+00:00,0.00458465
2023-12-07 00:00:00+00:00,-0.01407507
2023-12-08 00:00:00+00:00,0.02891911
2023-12-11 00:00:00+00:00,0.00150026
2023-12-12 00:00:00+00:00,0.00296461
2023-12-13 00:00:00+00:00,0.00168741
2023-12-14 00:00:00+00:00,0.02463605
2023-12-15 00:00:00+00:00,-0.00765444
2023-12-18 00:00:00+00:00,-0.01404722
2023-12-19 00:00:00+00:00,0.00741090
2023-12-20 00:00:00+00:00,0.00602830
2023-12-21 00:00:00+00:00,-0.01356995
2023-12-22 00:00:00+00:00,-0.01608738
2023-12-27 00:00:00+00:00,0.00081588
2023-12-28 00:00:00+00:00,-0.00769314
2023-12-29 00:00:00+00:00,-0.00281179
2024-01-02 00:00:00+00:00,-0.00724110
2024-01-03 00:00:00+00:00,-0.02670444
2024-01-04 00:00:00+00:00,-0.00076269
2024-01-05 00:00:00+00:00,-0.01296651
2024-01-08 00:00:00+00:00,0.01534123
2024-01-09 00:00:00+00:00,-0.00236094
2024-01-10 00:00:00+00:00,0.00203756
2024-01-11 00:00:00+00:00,-0.02024242
2024-01-12 00:00:00+00:00,0.00316807
2024-01-15 00:00:00+00:00,-0.01829623
2024-01-16 00:00:00+00:00,-0.01103959
2024-01-17 00:00:00+00:00,-0.03205140
2024-01-18 00:00:00+00:00,0.02247743
2024-01-19 00:00:00+00:00,-0.00981351
2024-01-22 00:00:00+00:00,0.01190808
2024-01-23 00:00:00+00:00,0.00701830
2024-01-24 00:00:00+00:00,0.01333021
2024-01-25 00:00:00+00:00,0.00521739
2024-01-26 00:00:00+00:00,0.09141008
2024-01-29 00:00:00+00:00,0.00705071
2024-01-30 00:00:00+00:00,0.00760067
2024-01-31 00:00:00+00:00,-0.00865710
2024-02-01 00:00:00+00:00,-0.00783034
2024-02-02 00:00:00+00:00,0.01167426
2024-02-05 00:00:00+00:00,0.00902168
2024-02-06 00:00:00+00:00,0.01088557
2024-02-07 00:00:00+00:00,-0.00575017
2024-02-08 00:00:00+00:00,0.03859545
2024-02-09 00:00:00+00:00,-0.00938848
2024-02-12 00:00:00+00:00,0.01903286
2024-02-13 00:00:00+00:00,-0.02872841
2024-02-14 00:00:00+00:00,0.00614184
2024-02-15 00:00:00+00:00,0.02009705
2024-02-16 00:00:00+00:00,0.01209316
2024-02-19 00:00:00+00:00,0.00417515
2024-02-20 00:00:00+00:00,-0.00034558
2024-02-21 00:00:00+00:00,-0.00154316
2024-02-22 00:00:00+00:00,0.02462592
2024-02-23 00:00:00+00:00,0.00894021
2024-02-26 00:00:00+00:00,-0.01067333
2024-02-27 00:00:00+00:00,-0.00070819
2024-02-28 00:00:00+00:00,-0.02530960
2024-02-29 00:00:00+00:00,-0.00209872
2024-03-01 00:00:00+00:00,0.00713488
2024-03-04 00:00:00+00:00,-0.01350432
2024-03-05 00:00:00+00:00,-0.01498306
2024-03-06 00:00:00+00:00,0.00021185
2024-03-07 00:00:00+00:00,0.01682070
2024-03-08 00:00:00+00:00,0.01020117
2024-03-11 00:00:00+00:00,0.00646617
2024-03-12 00:00:00+00:00,0.01884311
2024-03-13 00:00:00+00:00,0.01793578
2024-03-14 00:00:00+00:00,0.00551806
2024-03-15 00:00:00+00:00,-0.03717516
2024-03-18 00:00:00+00:00,-0.01086966
2024-03-19 00:00:00+00:00,0.00094262
2024-03-20 00:00:00+00:00,-0.02664663
2024-03-21 00:00:00+00:00,0.00077037
2024-03-22 00:00:00+00:00,-0.01487669
2024-03-25 00:00:00+00:00,-0.00034896
2024-03-26 00:00:00+00:00,-0.00016125
2024-03-27 00:00:00+00:00,0.01289287
2024-03-28 00:00:00+00:00,0.01158497
